5,17,7.4249e-06,-0.24651,0.093038,0.72249,6.894,-0.24151,0.67017,1.2728,2
5,18,0.00013534,-0.68389,-1.5508,-0.68055,4.2032,-1.1266,-1.4992,-0.074733,1
5,19,0.0002742,-0.19758,0.10013,-0.5464,5.7426,1.1639,-1.172,-0.36776,2
6,1,0.016419,0.27975,0.21608,-0.046134,5.0122,-0.064141,0.34741,-0.71913,2
6,2,0.00031503,0.83548,-1.043,-2.3037,7.3835,0.76002,0.60632,-1.8884,3
6,3,5.806e-05,-0.72384,0.32469,0.054438,6.7483,-0.28845,1.2012,0.58607,1
6,4,0.0078114,0.069243,0.81145,0.93958,4.8795,-0.47496,0.62881,0.46821,2
6,5,0.043287,1.5287,-0.74891,0.80883,7.5,1.4919,0.24494,1.0855,3
6,6,1.6224e-05,-0.045891,-0.31782,-0.35107,6.4159,-0.32222,1.3752,-0.073205,2
6,7,3.9738e-05,-0.38227,2.0975,-0.49283,7.5587,1.3678,1.6001,0.80341,2
6,8,0.00082568,-0.48525,-0.46676,-0.50256,3.9662,-0.24481,-0.79824,-0.15684,1
6,9,0.0017921,-0.2076,0.43275,0.193,4.4733,-1.0284,0.27898,-1.4993,2
6,10,0.019525,0.21337,-1.7106,-0.69432,4.0838,-1.3905,-1.0409,-1.2676,2
6,11,3.8229e-06,-0.73736,1.8301,0.25696,7.0684,0.98696,0.67257,0.76746,1
6,12,0.00071123,-0.10667,-0.44241,-0.25297,4.937,-0.6622,-0.027347,0.097878,2
6,13,3.5913e-05,-0.73159,0.10471,-0.83159,5.9074,-0.24262,0.1748,-0.90506,1
6,14,0.00083127,-0.69972,0.5261,-1.0583,4.9907,0.45178,-0.10355,-1.4621,1
6,15,0.00014223,0.5524,0.37266,0.17161,8.0691,0.81611,1.523,-0.3529,3
6,16,0.04187,0.17469,0.87174,2.0534,5.0757,-0.6564,-0.25177,0.27862,2
6,17,0.00052348,-0.50805,-1.2754,-1.5389,3.6211,-0.32494,-0.57597,-0.26591,1
6,18,0.070675,-0.21242,0.18966,1.105,3.5326,-0.67815,-0.59729,0.080046,2
6,19,0.00021163,-0.53038,-0.065914,-0.67999,5.5844,-0.90959,-0.39351,-0.67803,1
6,20,0.00018089,-1.7305,-0.31846,-1.5438,4.0894,-1.4455,-0.055147,-0.37863,1
6,21,7.536e-05,-0.23956,-0.99131,-1.4235,5.6537,0.27536,-0.34375,-0.93588,2
6,22,0.0055715,0.99941,-1.6747,-2.0369,4.375,-0.19619,-0.15698,-0.68987,3
7,1,0.0003945,0.22614,0.75553,0.46657,7.7224,0.62584,1.1261,0.34031,2
7,2,0.00018994,-0.89746,-0.38172,-1.082,4.2434,-0.83218,-1.9154,-2.0997,1
7,3,0.0081045,0.53887,-0.32108,-0.98188,4.0124,0.66052,-0.86003,-1.8908,3
7,4,0.00031922,0.27884,1.3377,0.18868,7.7287,1.7269,2.1322,0.45793,2
7,5,0.00031821,0.0060811,-0.32311,-0.30253,5.1208,0.16738,0.6364,0.51744,2
7,6,0.018073,-0.93014,0.15031,0.98863,2.8639,0.1045,-1.4506,0.61134,1
7,7,0.00019224,-0.40498,-1.4686,-0.65227,4.992,-0.71105,0.15216,0.048608,2
7,8,0.14372,0.75108,0.056286,1.6531,5.6778,0.63361,-0.029563,1.9912,3
7,9,0.001085,0.74365,0.83615,0.80262,6.6511,1.4058,1.0159,0.413,3
7,10,0.045346,1.9111,-2.1418,0.44139,6.8423,1.7109,-1.5548,0.34795,3
7,11,0.00012765,-0.39365,1.0005,1.345,6.7422,-0.40239,0.92411,1.5206,2
7,12,0.0015088,0.13584,-0.12493,0.65361,5.2431,-0.49779,-0.52771,-0.83992,2
7,13,0.013683,-0.29652,-2.1255,-1.381,2.6429,-1.8979,-2.0258,-0.94061,2
7,14,0.017157,2.0103,-1.2041,0.78309,7.1042,0.75749,-1.5095,0.33772,3
7,15,4.7888e-05,-1.7955,2.0612,0.57583,6.726,-1.3548,0.031664,0.46922,1
7,16,4.2663e-05,-0.53354,-1.6806,-1.5478,7.5,0.030156,-0.91335,0.42311,1
8,1,8.6079e-05,-0.44474,-0.33369,-0.55619,5.0141,-0.44674,-0.38803,0.40714,2
8,2,0.00031891,-1.0553,1.321,-1.3524,4.579,-1.9624,-0.019477,-1.8262,1
8,3,0.013513,1.3765,-0.11944,0.08592,6.227,0.72286,0.0080844,-0.77316,3
8,4,0.00018813,0.172,0.55125,-0.68889,6.4305,1.7791,-0.52458,-0.49592,2
8,5,0.00083294,1.165,-0.68603,-0.041191,6.6889,0.63184,0.47457,0.1629,3
8,6,4.5949e-05,-1.3873,1.7627,-1.1872,6.2313,0.94196,0.28964,-1.0978,1
8,7,0.0013304,0.98488,-1.5259,-1.2923,5.7685,0.47046,-0.54301,-0.33073,3
8,8,0.00013827,0.21298,-0.15271,-0.53093,5.9095,0.22641,-0.9338,-1.3622,2
8,9,9.8703e-05,0.45127,0.063102,0.65496,7.208,0.8964,1.4496,0.93889,3
8,10,0.0013366,0.53732,-0.11671,0.43932,4.4026,-1.3974,-1.8392,-0.76914,3
8,11,0.00096609,0.53251,-0.88063,-0.61997,5.3928,0.65948,-0.9182,-1.582,3
8,12,0.0012334,-0.6211,0.45441,-1.4186,3.4469,-0.73836,0.40299,-2.1706,1
8,13,0.0038223,1.1147,-0.87335,0.19648,4.6661,0.21376,0.53762,0.46871,3
8,14,0.55223,1.7224,-1.7026,-0.78427,3.476,-1.3657,-1.8064,-2.504,3
8,15,0.00054228,0.47712,0.0038323,0.27756,6.5548,0.79961,-1.3281,-0.23306,3
9,1,0.0016505,0.016044,-0.099013,-0.85709,6.4453,-0.99971,1.2587,-1.1837,2
9,2,2.4021e-05,-1.5622,0.16975,-2.1394,5.1238,-1.5322,0.90323,-0.60918,1
9,3,0.0015304,0.63068,-0.30451,0.39065,5.8836,0.45998,-0.74757,-0.52315,3
9,4,0.0056539,-0.2561,-0.19039,-0.40564,4.8119,-1.3837,0.22239,-0.46869,2
9,5,1.3443e-05,-1.58,0.22383,-0.49544,6.4239,-1.0967,-0.33403,0.21902,1
9,6,6.2292e-05,-0.96188,1.5015,-0.62722,6.2916,-0.97338,1.3332,-1.0405,1
9,7,0.11389,0.8634,1.1796,1.812,4.6364,0.012023,-0.29043,-0.46022,3
9,8,0.0094513,-0.01633,0.89839,-0.69265,4.2794,0.069833,-0.38753,-2.1599,2
9,9,0.012165,0.50408,0.19675,-0.58983,4.8073,0.19306,0.06172,-0.44693,3
9,10,6.2439e-05,-0.63807,0.40007,0.56376,6.1461,-0.70538,1.7454,1.1175,1
9,11,0.0017493,-0.28937,1.8446,0.53687,6.773,0.11298,0.01721,-0.94329,2
9,12,0.0041908,-0.11346,1.3964,0.37641,5.0341,-1.168,0.94041,-0.4651,2
9,13,0.097043,1.3684,-0.36752,0.64741,7.2625,0.83814,0.17005,1.3158,3
9,14,0.00078283,-0.43833,0.74504,-0.73698,6.2754,0.68406,1.3647,0.23613,2
9,15,0.0021978,1.2247,0.6915,0.72228,7.3899,0.81248,1.3104,0.56963,3
9,16,3.4191e-05,0.42572,-1.0898,-0.64895,8.1215,0.079551,0.6986,0.4804,3
9,17,0.00020631,-0.22969,-0.77567,-0.26254,4.7958,-0.61079,-0.14881,-0.9462,2
9,18,0.00090448,-0.31869,-0.33928,0.19571,4.717,0.015413,-1.0618,0.25332,2
9,19,0.0019238,0.16531,0.1446,0.95411,5.3398,-0.10996,-0.87149,0.81013,2
10,1,3.2558e-05,0.30974,0.38821,-0.53462,8.1179,1.6558,0.039013,0.74349,2
10,2,3.9459e-06,-2.184,-1.1182,-2.5603,5.6197,-0.43371,-1.0125,-0.064115,1
10,3,0.098094,1.5773,-0.14909,-0.41988,4.8393,0.46108,0.50165,-0.58021,3
10,4,0.00026463,0.92478,-0.92839,-0.24844,6.9652,1.6351,0.03004,0.63807,3
10,5,1.2634e-05,-1.2417,0.5926,-0.7771,7.4508,0.47494,0.31555,0.12135,1
10,6,0.024357,0.18421,0.73614,0.94422,4.6786,-0.16977,-1.4454,-1.7605,2
10,7,7.5146e-06,-1.9913,-2.131,-2.0807,4.9327,0.21701,-1.2652,1.645,1
10,8,0.00041095,-2.0116,0.0438,0.86536,3.2562,-2.6868,-1.3367,-0.54848,1
10,9,0.00052844,-0.58737,-0.59354,-1.1085,3.4979,0.020971,-1.7935,-0.77425,1
10,10,0.00057709,-0.90267,1.5238,0.76644,6.2008,0.32881,-0.022563,0.30633,1
10,11,0.079417,0.35749,-0.039144,0.4714,4.375,-0.1908,-1.524,0.099856,2
10,12,0.020467,0.72005,-1.0639,-0.19807,4.7416,-0.6219,-1.3332,-1.2686,3
10,13,0.0002879,-1.5366,0.20445,-0.3123,4.6899,-1.7014,-0.73401,-0.89143,1
10,14,0.00071527,-0.87566,-0.308,-1.8019,4.0206,-0.73268,-0.41364,-1.6132,1
10,15,2.9895e-06,-1.9396,1.299,-0.31783,7.3553,0.39472,0.65171,0.11002,1
11,1,0.014572,0.80333,-0.24958,1.3111,6.937,-0.5741,-1.074,0.055562,3
11,2,0.00059887,-0.49617,1.8474,0.24076,5.9043,0.37045,0.46938,-1.7927,1
11,3,0.056555,0.3545,-0.49324,0.76261,4.3591,-1.3025,-1.1236,-0.41547,2
11,4,0.058498,2.1209,0.5303,0.7063,8.5179,1.4656,0.68817,0.22995,3
11,5,7.416e-07,-1.8724,-0.43726,-1.5923,6.1101,-0.42595,-0.69535,-0.36737,1
11,6,0.0015598,0.81795,-0.47714,0.99286,5.1574,0.35802,-0.61709,0.093232,3
11,7,0.038288,1.2087,0.54313,2.728,5.4601,0.72872,-1.5295,1.1669,3
11,8,0.11544,0.76675,-1.6833,1.0802,4.359,-0.74207,-1.6529,1.1124,3
11,9,0.0020525,1.0884,-0.55098,0.90288,6.0916,-0.24473,0.25771,1.3972,3
11,10,8.0696e-05,-0.23109,0.94938,0.76331,6.559,-0.40689,0.81434,0.98925,2
11,11,4.4923e-05,-0.72633,1.6272,0.34067,6.7959,-0.32545,0.72907,-0.15311,1
11,12,7.6017e-06,0.055923,1.5438,0.17755,9.3662,2.4428,1.2085,0.091131,2
11,13,0.00027184,-2.1551,1.9588,0.48967,4.6245,-0.19649,0.31631,0.66699,1
11,14,0.042314,1.1224,-0.99821,-0.61021,5.2153,0.88709,-0.78309,-0.50764,3
11,15,0.0034668,0.067229,-0.23069,-0.20815,4.8935,0.00028052,0.18465,0.29324,2
11,16,0.00079174,-0.3611,0.72885,0.52789,6.2228,0.69896,1.5125,0.52765,2
11,17,3.5362e-05,0.12971,-0.49028,-0.91391,6.7188,1.1116,-0.275,-0.86561,2
12,1,2.0696e-05,-1.6717,-1.2578,-1.7143,4.3261,-1.4068,0.5167,-0.49359,1
12,2,0.00011615,-0.40419,-0.15131,0.33302,4.8444,-1.7379,1.1284,-0.1713,2
12,3,0.0010876,0.13229,0.45542,-1.0138,5.5321,0.76485,2.0281,-0.35892,2
12,4,0.004816,1.4826,-2.2122,-0.41726,6.0661,1.3901,0.15274,1.182,3
12,5,1.9456e-05,-1.1641,0.13375,0.037017,6.1507,-0.40044,-0.63086,-0.14898,1
12,6,0.14103,1.0056,-1.6121,-0.48605,3.6248,0.6568,-2.4109,-0.24986,3
12,7,0.028843,-0.43884,0.3069,0.74917,2.5676,-0.75315,-0.83226,-0.45832,2
12,8,0.0048984,1.6167,-0.36754,-0.07028,7.1863,2.1919,0.89969,0.32814,3
12,9,0.00060583,0.10408,-0.74179,-0.91417,5.685,0.16994,0.32583,0.56034,2
12,10,0.0014992,0.74886,-0.95936,-0.63988,6.0166,0.46041,0.63067,0.39606,3
12,11,0.00084291,0.0053261,-0.092584,0.26936,4.5544,-0.33724,0.057537,0.040117,2
12,12,4.015e-05,-2.0098,-1.0912,-0.23002,4.0475,-2.8502,-0.92615,0.59161,1
12,13,0.00015603,-1.0303,1.0273,-0.08171,4.9915,-1.0364,-0.2541,-2.0536,1
12,14,0.002941,0.16957,-1.2596,-1.1563,4.4009,-0.18641,-0.70899,0.019076,2
12,15,2.0635e-05,-1.606,1.6552,-0.72446,7.556,-0.29633,1.1213,-0.10978,1
12,16,0.27932,1.6382,-1.4448,0.23967,4.6398,0.4417,-0.91186,0.18151,3
12,17,0.00010296,-2.2102,0.98231,0.37937,4.1556,-2.5789,-2.0105,-0.49509,1
12,18,2.06e-05,-0.282,-0.44691,0.12789,7.5,-0.085372,1.4819,1.82,2
12,19,5.8749e-06,-0.45679,-0.25528,-0.6827,7.8169,2.2377,1.213,1.4472,1
12,20,1.2793e-05,-1.2884,0.55397,0.73249,6.5582,-1.3114,-1.0784,1.0708,1
13,1,0.00025065,-0.43402,0.86485,-1.3361,6.3395,-0.46437,0.85695,-2.0462,2
13,2,0.11465,0.55535,0.30218,-0.4304,4.0516,1.4164,0.45935,0.27668,3
13,3,0.0010791,-1.6339,-0.61914,-1.5591,2.3113,-1.4568,-2.2008,-2.3632,1
13,4,0.00099105,-0.33888,-0.040371,0.2045,5.14,0.119,-0.24627,0.37691,2
13,5,0.0088914,1.2927,-0.14076,2.2959,7.0135,-0.4208,0.48482,1.7136,3
13,6,3.7963e-06,-1.894,0.42882,-1.7512,6.6167,-1.4976,0.75354,-0.88614,1
13,7,0.011402,0.96257,-0.98344,-0.37667,4.9317,-0.025888,0.49759,-0.27047,3
13,8,8.6538e-05,-0.8843,0.54023,-0.11106,5.4588,0.19024,-0.40641,0.6808,1
13,9,0.12076,1.6839,-2.0764,-1.3739,5.5922,1.6152,-1.7044,-0.75762,3
13,10,0.010416,0.80103,-1.2339,-1.6453,4.2506,0.75334,-1.1701,-1.0844,3
13,11,7.8043e-05,-0.86326,0.34669,-0.14484,6.3105,-0.029529,0.28772,0.87696,1
13,12,0.00037727,-0.12221,1.1155,0.83877,5.9888,1.0211,-0.08539,0.85407,2
13,13,0.00055996,-0.89324,0.67732,-0.31762,4.354,0.44181,0.28684,0.27928,1
13,14,1.4098e-05,-0.74496,1.2788,-0.34216,8.1774,0.49723,1.4217,1.1325,1
13,15,0.014786,-0.093404,0.46036,0.22876,4.7474,-1.3208,-0.3663,-1.1156,2
13,16,0.00041149,0.12167,0.23243,0.11607,6.5973,0.91097,-0.43225,-0.19213,2
14,1,3.8206e-05,-0.10675,0.28687,-0.21021,7.6755,1.3929,-1.081,0.44508,2
14,2,7.3331e-05,0.14381,-0.64211,-0.43416,6.6068,0.55054,1.3995,1.6418,2
14,3,0.0010528,-0.1114,0.48712,-0.68908,5.3589,-0.10043,0.092827,-1.846,2
14,4,2.0344e-05,-1.3791,-1.1729,-1.1152,6.381,-0.72428,-0.035848,0.39167,1
14,5,0.0015456,0.12557,-0.52184,-1.0245,4.0239,-0.91577,-1.2473,-1.0081,2
14,6,2.4468e-05,-0.63302,-1.7273,-0.86707,5.6745,-0.76077,-1.6715,-0.51839,1
14,7,0.0082581,0.83761,0.76418,0.16337,6.101,1.2767,1.0744,0.22517,3
14,8,0.00085573,-0.90268,-0.24234,0.61843,4.032,-1.1526,-1.9369,0.4783,1
14,9,2.1086e-05,-1.7577,-0.16987,0.69366,5.8508,-1.331,-0.7065,0.49346,1
14,10,0.0073535,-0.35461,-0.78028,0.061841,4.2243,-0.41927,-2.1974,0.30523,2
14,11,0.038939,1.2237,-0.014083,3.2315,7.4457,0.55984,-1.08,1.9045,3
14,12,0.0010529,-0.6025,1.5987,-0.045649,4.8297,-0.65377,0.053982,-0.48487,1
14,13,0.038819,0.38855,-1.3247,-1.2445,3.8723,0.12328,-1.1246,-1.0893,3
14,14,2.2901e-05,-2.0065,-0.12615,-1.101,4.3454,-1.2445,0.058399,0.20958,1
14,15,5.7489e-05,-0.36208,-0.8135,0.24798,6.7957,-0.77864,-0.58945,0.02255,2
14,16,9.8685e-05,-0.49887,0.70431,-0.63831,6.1975,-0.55532,0.75893,-0.19808,1
14,17,0.10579,1.7313,-0.54341,-0.56805,6.875,0.29602,1.1591,-0.45296,3
14,18,0.015194,-0.53921,-0.41565,0.27539,2.9523,-1.3204,-1.3025,-1.4583,1
14,19,0.00022166,-0.44659,0.026721,-0.84983,5.088,-0.62728,0.84671,-0.92394,2
14,20,1.5699e-05,-0.23776,-0.84387,-2.0908,6.1835,0.91443,-0.70198,-1.2425,2
14,21,0.00078013,1.0164,-0.83476,0.28243,6.119,1.3667,0.030564,0.82041,3
14,22,0.02892,-0.27302,1.0787,1.1083,4.5,-0.40902,-1.2847,-0.42673,2
15,1,5.565e-06,-2.7245,-0.54211,-1.1495,5.0008,-1.8743,-0.98233,0.56208,1
15,2,0.00024262,-0.36352,0.30627,-1.13,5.0396,-1.0705,1.2019,-0.80433,2
15,3,4.6072e-05,-0.61127,-0.3134,-1.1059,5.8163,0.26079,1.3385,-0.40288,1
15,4,0.22211,1.3365,-2.2148,-0.19967,3.6584,-0.46132,-1.6294,-1.4232,3
15,5,0.00040424,0.34411,-1.4478,-1.4193,4.8985,0.4727,-0.11631,0.2017,2
15,6,0.012533,0.62319,-0.69681,0.62161,5.8402,-1.6923,-0.91497,-0.86099,3
15,7,9.2892e-06,-0.93064,1.2103,0.40327,7.3244,0.44163,-0.40895,-0.18319,1
15,8,0.00020198,-0.046858,-1.1274,-1.0954,5.3641,0.78796,-0.58668,-0.28763,2
15,9,0.028828,2.3079,0.50898,2.6822,10,2.2667,1.7195,3.2726,3
15,10,4.7871e-05,-0.37367,-0.012806,-0.36411,7.4598,0.10773,0.5234,0.2217,2
15,11,0.000367,-0.54421,0.95304,0.27922,6.0642,-0.0054929,1.086,0.98605,1
15,12,0.00037032,-0.72145,0.21261,0.75768,4.6033,-1.6812,0.8114,0.92008,1
15,13,0.005399,1.2683,-0.3787,-1.2244,5.8008,2.3366,0.19746,-1.0295,3
15,14,0.00015486,-0.46184,-0.29216,-2.2921,5.6113,-0.28303,-0.72341,-0.78242,1
15,15,0.00053754,-1.3772,2.0251,-0.20328,4.9009,-1.7038,1.0137,-1.5433,1
15,16,4.3418e-05,-1.0316,1.2458,0.06625,6.6349,-0.69708,0.91466,0.22874,1
15,17,0.031315,1.8084,0.91156,0.69799,7.5,1.9003,1.1596,0.46375,3
15,18,5.3034e-05,-0.62376,-1.4711,-0.15447,5.4109,-1.8207,1.2261,1.4387,1
15,19,0.022629,0.66853,1.9414,0.10257,5.498,1.1949,0.886,-0.60573,3
15,20,2.3258e-05,-0.17161,0.41392,-0.20271,7.3338,1.8255,-0.71413,0.68942,2
15,21,0.004162,-0.38293,-1.3924,-0.90158,3.8403,-0.62477,-0.46013,-0.78896,2
15,22,0.0018336,-0.43504,-1.0025,-0.2464,3.4404,-0.72255,-2.7313,-1.1009,2
16,1,0.024213,0.68272,0.083931,0.91847,5.8917,-0.21959,-0.61509,0.4276,3
16,2,0.0054511,0.75037,1.4078,0.54802,5.6462,0.96991,0.15012,-0.4715,3
16,3,0.00058745,-0.56865,1.2997,-0.66682,5.597,1.0635,0.98614,-0.45599,1
